,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
FBXO22,0.145073486091417,6.10649081701485,1.06866402984316,0.292635022710866,0.564578300935554,-6.78185258247852,FBXO22
PPP2R5E,0.132666619681031,6.47443554147929,1.06865739022753,0.292637973217074,0.564578300935554,-6.90741815493659,PPP2R5E
RBM23,-0.137186829595061,7.1068476170112,-1.06865285775617,0.29263998736445,0.564578300935554,-7.04285233044888,RBM23
MLH3,0.490784554684037,2.89976161503781,1.06826238778085,0.292829022580005,0.56482257753567,-5.85364042410511,MLH3
MNAT1,0.232304804774018,4.15157592229611,1.06815669913803,0.292860529933685,0.56482257753567,-6.26285835596679,MNAT1
NSA2,-0.201569128449084,4.48737959184653,-1.06771801129748,0.293055623733712,0.564988886288628,-6.32960750008954,NSA2
UGP2,-0.0996642685902698,7.97020498546968,-1.06763294745058,0.293093463971359,0.564988886288628,-7.27439699973551,UGP2
RAD9A,0.349013902526435,2.4112997537193,1.06749584165456,0.293154462021765,0.564988886288628,-5.89879538909281,RAD9A
BCAP31,0.0626284381622177,9.72695303530747,1.0673714553865,0.293209808877782,0.564988886288628,-7.52256053087941,BCAP31
SFXN5,0.234332351877395,4.27471236284764,1.0673709209769,0.293210046684219,0.564988886288628,-6.33338680756707,SFXN5
TRPC4AP,0.0942372850695161,7.93193638870097,1.06732918021175,0.293228621286573,0.564988886288628,-7.27055505967555,TRPC4AP
A2M,0.691218994719013,-0.679589449464205,1.06667813031181,0.293518444598993,0.565456724842559,-5.40355699461036,A2M
EIF3I,0.0832366322932518,8.14459855856673,1.06650524330444,0.293595441194491,0.565514473293745,-7.2833644967553,EIF3I
RPL29,-0.0859152801091714,8.0175975182609,-1.06632309081128,0.29367657954825,0.565542868805278,-7.27839971651963,RPL29
ALDH5A1,-0.163565785438694,5.79361902751398,-1.06626102757964,0.293704228698575,0.565542868805278,-6.68437517033995,ALDH5A1
CFAP20DC,-0.389821791878337,2.26496696768241,-1.06586454274149,0.293880905587734,0.565759830041628,-5.82810625449346,CFAP20DC
ZNF223,0.591413620015928,0.538431309964746,1.06579705715754,0.293910985125143,0.565759830041628,-5.49558064658916,ZNF223
TAF5,0.409749340754913,3.1912993230153,1.06544608314592,0.294067455302201,0.565929761972787,-5.98458439151106,TAF5
PREB,0.118649549471211,6.91509252448912,1.06538795763668,0.294093374268722,0.565929761972787,-7.00541797524766,PREB
NACA,0.0862555540128032,8.4159778591801,1.06490867936857,0.294307152013891,0.566250538677182,-7.33254211410727,NACA
CHST14,-0.57528228445646,0.905006693638429,-1.06469364098814,0.294403103276889,0.566344549441961,-5.53862374780782,CHST14
GANC,0.238290607887275,4.62071275050505,1.06435997157098,0.294552031668214,0.56645663001406,-6.46060625104891,GANC
BORCS8,0.311499641602369,2.36342193865672,1.06435205969238,0.294555563657432,0.56645663001406,-5.81739523836097,BORCS8
THOC6,0.145321146368162,5.83398696089001,1.06393019407013,0.294743934136624,0.566728264726007,-6.74062611100492,THOC6
ZMYM4,-0.17863261145826,5.43146425432113,-1.06375619570567,0.294821652032166,0.566748132444711,-6.63143377447368,ZMYM4
RPL5,-0.0800327272482981,8.58699569855279,-1.06369023652061,0.2948511170272,0.566748132444711,-7.3545217008304,RPL5
ACTR6,0.199802658703629,5.07759573378908,1.06350652980048,0.29493319253677,0.566748132444711,-6.50867053217577,ACTR6
PITPNB,0.130606803499284,6.89482860357756,1.063485120133,0.294942758873489,0.566748132444711,-6.96399830786484,PITPNB
CRIPT,-0.237948736830903,4.35318118906331,-1.06317710054319,0.295080413201671,0.566922065427555,-6.29154571294117,CRIPT
MAP2K3,0.0908003778046886,7.51075981697246,1.06297510225379,0.295170710871371,0.567004973590477,-7.18240206582655,MAP2K3
DESI2,0.151590811811968,6.57978720406769,1.06265614311406,0.295313331947762,0.567031996884515,-6.92546216954324,DESI2
FLII,0.121060103320087,7.58488977943771,1.06258039386517,0.295347209946223,0.567031996884515,-7.21846805196905,FLII
AIFM1,0.108788038697623,7.22316165915062,1.06255558954848,0.295358303988032,0.567031996884515,-7.09207870314393,AIFM1
ADSS2,0.1734829314271,5.39505610952273,1.06252191689944,0.295373364968944,0.567031996884515,-6.64585266977085,ADSS2
NDEL1,-0.201519096372583,5.19302207409068,-1.06231980060129,0.29546377810079,0.567115042964922,-6.5431921967727,NDEL1
TMEM129,0.131963977154721,6.28654519344202,1.0619098499528,0.295647221644825,0.567376597211156,-6.86392604651429,TMEM129
DLL1,-0.675175569738032,1.11479891947009,-1.0619735898541,0.295725615381297,0.567436499073208,-5.577222997264,DLL1
DPH7,0.147001076920606,5.54688509466157,1.06143655101132,0.29585911109062,0.56760209428727,-6.62020622355409,DPH7
ADPGK,0.123028762812827,6.83083883997149,1.06131506686402,0.295913514988278,0.56761399828956,-6.9962724693101,ADPGK
PHOSPHO2,-0.38893344279322,2.21395566182178,-1.06109941969649,0.296010104858457,0.56761399828956,-5.69507219434068,PHOSPHO2
THOC3,-0.132258420462517,5.65745679477485,-1.06101903429443,0.296046115676218,0.56761399828956,-6.70090069673021,THOC3
DDR1,-0.134682613881797,8.38045151870836,-1.06297882549002,0.296063697750706,0.56761399828956,-7.31276738764897,DDR1
WDPCP,-0.40111482127198,2.27645993592239,-1.06089588233482,0.296101290867939,0.56761399828956,-5.71862378870084,WDPCP
COPS8,0.127691005906741,6.36878309148199,1.06050626316821,0.296275897422372,0.567858202119341,-6.857636318709,COPS8
PIGX,-0.134056390440787,6.2451601861139,-1.06024771299495,0.296391805528265,0.567989841473621,-6.81399388077593,PIGX
MLXIPL,0.417602427117507,1.67793762557859,1.05964594399741,0.296661701344846,0.568388650548206,-5.77009698038952,MLXIPL
FRMD5,-0.721962717055082,1.08734633190453,-1.05957298991625,0.296694433203761,0.568388650548206,-5.48709430328986,FRMD5
SEC24D,-0.280954195284526,4.52494981138861,-1.05907141477586,0.296919540102597,0.568694820143929,-6.3171194642224,SEC24D
TMEM150A,-0.29042854142173,3.46945329714839,-1.05900619157915,0.29694882102801,0.568694820143929,-6.07843363403517,TMEM150A
