,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
GSTZ1,-0.322754439634579,4.18441402456853,-1.7917685112604,0.0819372730795119,0.263250644592274,-5.11266022435939,GSTZ1
RNF128,-0.12889448026977,7.95727893338823,-1.79165011646412,0.0819566043145035,0.263250644592274,-6.04002217554518,RNF128
FIG4,-0.265764719261045,5.17329926283222,-1.79145258244742,0.0819888658174442,0.263250644592274,-5.37550959141855,FIG4
GPRIN3,-0.465224557536815,3.03284311118857,-1.79137264428547,0.0820019244733874,0.263250644592274,-4.79187410083088,GPRIN3
DARS2,0.189981854329855,6.61637444281977,1.7912896823921,0.0820154789463085,0.263250644592274,-5.69664674341142,DARS2
SOCS1,0.730153848110047,2.27612446652582,1.79058750728642,0.0821302776355622,0.263524010177044,-4.39932888996514,SOCS1
FLAD1,0.229050480074014,6.43334184294599,1.79050076978333,0.0821444677936092,0.263524010177044,-5.71490138901679,FLAD1
RAP2C,0.334992532151313,5.22512033994463,1.78992388747587,0.0822388978979175,0.263747286124008,-5.36510246782852,RAP2C
TMEM139,-0.268910947377155,4.78602595328235,-1.78980771381773,0.0822579255218387,0.263747286124008,-5.28170475066915,TMEM139
CLDN3,-0.104926744734236,9.64597700392907,-1.78908342889229,0.0823766373272786,0.264051773912815,-6.31630412891237,CLDN3
PIGG,-0.218651240642802,6.09566650042908,-1.78896050317216,0.0823967994923751,0.264051773912815,-5.59839710008809,PIGG
MYO5B,-0.199997253051861,6.49051313094887,-1.78839724760318,0.082489237571616,0.264277586647263,-5.78292348481915,MYO5B
PHAX,-0.250689321319282,5.71577783993439,-1.78816780174647,0.0825269179751182,0.264327894137616,-5.51713395280405,PHAX
TANGO6,0.443023507325376,4.59415181109808,1.78762122881197,0.0826167367692179,0.264545125964692,-5.09012446018333,TANGO6
PKN3,-0.338629123784002,3.91395003310693,-1.78748293769115,0.0826394753718726,0.264547503406311,-4.98423094899339,PKN3
SGPP2,0.249633809826353,5.19180505518966,1.78699439052069,0.082719847436737,0.264713967808032,-5.3529727804661,SGPP2
MSX1,0.380327027592467,4.17133409161046,1.7867449555454,0.082760908074597,0.264713967808032,-5.00543729238642,MSX1
WDR37,-0.350421318865167,5.14908671607915,-1.78672371862238,0.0827644047784258,0.264713967808032,-5.3562511246329,WDR37
ZC3H3,-0.29548791467875,5.01391390902317,-1.78637133107502,0.0828224443694654,0.264713967808032,-5.33781847004889,ZC3H3
VAT1,-0.233495528321695,5.83240287469313,-1.78636647391632,0.0828232446027531,0.264713967808032,-5.56662890597559,VAT1
PLEKHS1,0.167721253568459,6.63040228209645,1.78636470857464,0.0828235354503721,0.264713967808032,-5.71980589424303,PLEKHS1
MFSD3,0.428846357623434,4.74277110236209,1.78608779055481,0.0828691695807978,0.26478945338689,-5.18501160410217,MFSD3
SELENOK,0.197553795265478,6.36077454390304,1.78583564026605,0.0829107406614355,0.264851919770275,-5.6672674109821,SELENOK
IVD,-0.184208957387316,6.88163324072056,-1.78552198751518,0.0829624760390247,0.264946813415122,-5.79529214318732,IVD
OR2A7,-0.767102876842945,0.465861845419064,-1.7847615427888,0.083088020762465,0.265277309718653,-4.37495599496431,OR2A7
ZNF397,0.587297430874737,2.46406690738176,1.78291800274,0.0833930448162412,0.266180506901521,-4.70041665540541,ZNF397
MAFG,0.297906367999057,4.9124375315817,1.7822840733534,0.083498150490236,0.266280908120014,-5.31643311383655,MAFG
SYT17,-0.540802936998559,2.74186561548636,-1.78213657074552,0.0835226225176102,0.266280908120014,-4.74071326657464,SYT17
DOLPP1,-0.242117851773055,5.6021944615144,-1.78207047440767,0.0835335904695381,0.266280908120014,-5.49377177237466,DOLPP1
TRPM2,0.313468906758845,4.37272359757455,1.78206987806852,0.0835336894309269,0.266280908120014,-5.17199988005365,TRPM2
MLH3,0.721677304815859,2.89976161503781,1.78217242063007,0.0835352013250864,0.266280908120014,-4.72500789365433,MLH3
KCTD20,0.159797503743054,7.42617505816151,1.78183291599584,0.0835730206967046,0.266330874382423,-5.95422365500737,KCTD20
NECAP2,0.19148316133402,6.04522939901693,1.78069119247687,0.0837627448815348,0.266780269581096,-5.55511087755507,NECAP2
