,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
ATG16L1,0.355718433542525,5.91948503973731,2.62249475338641,0.0128980807117179,0.0709630451600327,-3.87553341781534,ATG16L1
SEMA5A,-0.31904012574315,6.58537749351993,-2.62181668897883,0.012919413761427,0.0710158909325664,-4.03901706024229,SEMA5A
CCT8,0.215472004729746,7.76579000803995,2.6218141009018,0.0129194952490609,0.0710158909325664,-4.30511547058466,CCT8
CHP1,-0.246445171746619,7.078565271736,-2.6211531127486,0.0129403225215923,0.0710978798388261,-4.15029229109884,CHP1
INSIG2,0.413321551262988,5.8253308060732,2.61946286936221,0.0129937219490137,0.0713586730049258,-3.82778625574666,INSIG2
RNF128,-0.189825186730541,7.95727893338823,-2.6175035908434,0.0130558754361871,0.0716255399954253,-4.34049623466543,RNF128
ANKRD49,0.471170110590928,4.39506501247874,2.61749438788123,0.0130561680248003,0.0716255399954253,-3.50826412016802,ANKRD49
SLC15A4,0.319699619679396,6.10082068407184,2.61736815239221,0.0130601820246086,0.0716255399954253,-3.89229256864937,SLC15A4
INPP4B,-0.435494865227907,4.44281517777792,-2.61488820251963,0.0131392700816899,0.0720080336866581,-3.64655435357302,INPP4B
CDC42EP5,0.403392083617088,4.80213608283774,2.61462774135669,0.0131476020411718,0.0720080336866581,-3.57073452893894,CDC42EP5
GBE1,0.254436437254739,7.51079796814456,2.61461882303523,0.013147887417968,0.0720080336866581,-4.24606773931605,GBE1
NSDHL,0.19491128756377,7.74865023233501,2.61407189390243,0.0131653994954665,0.0720580870184816,-4.32096641981789,NSDHL
PNPLA7,-1.1611409582205,1.55038393302111,-2.61395923652508,0.0131690093345491,0.0720580870184816,-3.03302770290496,PNPLA7
HPS3,0.29632414350316,6.24959945136383,2.61336900364423,0.0131879368815614,0.0721288389606814,-3.93704388266214,HPS3
SASS6,0.821265932190405,2.98090041344597,2.61267055828706,0.0132103670020851,0.0722186745154895,-3.12870785608371,SASS6
CTDSP1,-0.477126624474889,4.43765149874191,-2.61073725329639,0.0132726375168251,0.0725261296750818,-3.55893736337524,CTDSP1
ABCG1,-0.473316581095542,5.3159750531505,-2.609568231142,0.0133104222251512,0.0726995677120314,-3.66449196484539,ABCG1
UBAP2L,0.280815765812394,7.46448826995328,2.60923694486888,0.0133211479684836,0.072712951721267,-4.27026412867922,UBAP2L
HSPBAP1,0.558610083815057,3.28095833862047,2.60911912920554,0.0133249642964723,0.072712951721267,-3.27629637279329,HSPBAP1
USP12,0.367733404841628,6.41638722073679,2.60628648063369,0.0134170246285061,0.0731821112050082,-3.94425485153238,USP12
FZD1,-0.536792145699207,4.50105430756417,-2.6048859232368,0.013462758755323,0.073398277221337,-3.53707307256363,FZD1
