,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
CBFB,-0.0738642150287383,7.13705529745042,-0.610142654812645,0.54576203285734,0.782869971023672,-7.41696718355498,CBFB
FLAD1,-0.0913634215428383,6.43334184294599,-0.610006521769812,0.545851166998962,0.782869971023672,-7.21917288486927,FLAD1
GULP1,-0.134202889488701,4.49840364790646,-0.609981685267053,0.545867429700217,0.782869971023672,-6.70522796860079,GULP1
MTERF4,-0.184255575727217,3.0985375037823,-0.609868532967311,0.545941523903426,0.782882879216227,-6.41817540879066,MTERF4
KLHL36,0.105963940010048,5.8093950152873,0.609695154629491,0.546055065320268,0.78295234508904,-7.09055736158223,KLHL36
UBLCP1,0.113470046128143,4.95306721874311,0.60928386008849,0.546324461362321,0.783245237430521,-6.81835628313709,UBLCP1
SERTAD2,-0.147931550916539,4.91333065050459,-0.608775014817195,0.546657847804376,0.783629789695259,-6.79688346506839,SERTAD2
NDUFC1,0.0732178027354387,6.15823707305486,0.608664226120307,0.546730448544886,0.783640460570771,-7.19391924250505,NDUFC1
RELL2,0.311754587475108,0.0124649155253936,0.608285793211249,0.546978476316002,0.783902542260791,-5.71996419899157,RELL2
RNF187,0.0535110426042866,7.28896584552899,0.60792045675509,0.547217975723132,0.7841248908432,-7.47888945996794,RNF187
FAM120C,0.187139615783662,3.01857365332924,0.607770675668377,0.54731618163748,0.7841248908432,-6.45482832076453,FAM120C
NTAQ1,-0.115846147708733,4.51172319277746,-0.607679095990442,0.547376231526402,0.7841248908432,-6.67937998641473,NTAQ1
COL9A1,-0.375564992085927,0.808612790639253,-0.607571525206756,0.547446771319728,0.7841248908432,-5.7979782185541,COL9A1
TWF1,0.080293472414934,7.37027066956356,0.607665057377365,0.547459608248969,0.7841248908432,-7.45469022782313,TWF1
HPS4,0.142770380865909,4.86573069410497,0.607280379993052,0.547769960219952,0.784475983753913,-6.9048535078718,HPS4
CEP170,-0.34027032496005,1.17487476744198,-0.606879434181398,0.547900723854867,0.78456983043249,-5.84995364865992,CEP170
COMMD2,0.0862046861857655,5.57700986426003,0.606745642288934,0.547988502295562,0.78460210917961,-6.99821739739666,COMMD2
C10orf143,-0.345048285897492,0.80944814208918,-0.606588950306903,0.548091314294638,0.784655902514179,-5.78730665543148,C10orf143
MRPL30,0.107333581620421,5.12407350225169,0.606338813495894,0.548255459874871,0.784692207295354,-6.8545967602109,MRPL30
H4C14,-0.339683255584777,0.180965418908135,-0.606326980472975,0.548263225607103,0.784692207295354,-5.78724548105668,H4C14
FBXO11,-0.15622427556926,4.25136673590626,-0.606093359586215,0.548416557067843,0.784692207295354,-6.60805309604783,FBXO11
DENND3,0.146396933481032,4.40789440082039,0.606061316910738,0.54843758923274,0.784692207295354,-6.76966216539089,DENND3
NRCAM,0.499965155021946,1.30609851073088,0.606340625676823,0.548479373038437,0.784692207295354,-5.75582980204845,NRCAM
OXR1,-0.0954389479470219,6.08878023001111,-0.605944195158295,0.548514469122948,0.784692207295354,-7.15484431171153,OXR1
H2AX,0.0880382492928575,5.65440957908788,0.60585444903912,0.548573383132896,0.784692207295354,-7.04521010252973,H2AX
FTCDNL1,0.203042846707315,2.48456976088968,0.605521437145902,0.548792017923082,0.784841924848861,-6.13896885977886,FTCDNL1
IDH3B,0.0699600446407391,6.78879873195025,0.60541994647264,0.548858659280456,0.784841924848861,-7.32672907619689,IDH3B
TCF12,-0.0985800590821526,6.53565856485232,-0.605264198534678,0.549027410191255,0.784841924848861,-7.23601533181392,TCF12
TIGAR,0.104287918546989,5.22537921851298,0.60497113673455,0.549153409147908,0.784841924848861,-6.8631599118744,TIGAR
TWNK,-0.176321212200349,3.95752844566293,-0.604936596078504,0.549176096645296,0.784841924848861,-6.49512220737042,TWNK
RABEPK,0.105230148753112,5.45616189649546,0.604823740490392,0.549250227463173,0.784841924848861,-6.9450362400518,RABEPK
ARSK,0.313534105725866,1.73495728660114,0.604795114153415,0.549269031903962,0.784841924848861,-6.03240089441576,ARSK
C12orf29,0.101474339289008,5.41899001455436,0.604784412373109,0.549276061913812,0.784841924848861,-6.84403276291148,C12orf29
MDH2,0.0383478169425935,9.33953766910771,0.604713948180926,0.549322351066639,0.784841924848861,-7.81898741367893,MDH2
TST,0.0815349131445329,5.48992103912439,0.604613248834068,0.54938850570395,0.784841924848861,-7.04684821578219,TST
